Case ID,Country,Crime Type,Reason for Crime,Year,Reported Cases
4597,United Kingdom,Cyberbullying,Espionage,2002,368
4605,Russia,Cyberbullying,Financial Gain,2006,3750
4616,India,Cyberbullying,Revenge,2008,4515
4622,Brazil,Cyberbullying,Espionage,2019,66
4626,Brazil,Cyberbullying,Peer Influence,2015,3172
4627,Australia,Cyberbullying,Peer Influence,2000,966
4630,Brazil,Cyberbullying,Revenge,2009,2948
4657,South Africa,Cyberbullying,Peer Influence,2004,3571
4662,Russia,Cyberbullying,Peer Influence,2020,47
4672,Brazil,Cyberbullying,Espionage,2016,4974
4697,India,Cyberbullying,Unemployment,2010,2893
4700,United States,Cyberbullying,Revenge,2017,4704
4701,United States,Cyberbullying,Peer Influence,2007,4412
4711,Australia,Cyberbullying,Revenge,2008,1701
4723,China,Cyberbullying,Peer Influence,2000,3451
50,India,Cyberbullying,Political Motive,2008,3484
144,Brazil,Cyberbullying,Political Motive,2015,1668
149,Germany,Cyberbullying,Political Motive,2003,3123
174,Australia,Cyberbullying,Political Motive,2018,3168
385,Russia,Cyberbullying,Political Motive,2015,2079
420,Russia,Cyberbullying,Political Motive,2004,2645
434,United Kingdom,Cyberbullying,Political Motive,2002,2472
457,India,Cyberbullying,Political Motive,2020,1388
516,Germany,Cyberbullying,Political Motive,2008,1721
568,Nigeria,Cyberbullying,Political Motive,2015,431
590,United Kingdom,Cyberbullying,Political Motive,2022,160
601,Australia,Cyberbullying,Political Motive,2010,1942
718,United Kingdom,Cyberbullying,Political Motive,2014,237
760,Brazil,Cyberbullying,Political Motive,2005,1016
820,Brazil,Cyberbullying,Political Motive,2022,3968
838,India,Cyberbullying,Political Motive,2007,1298
1128,Nigeria,Cyberbullying,Political Motive,2005,3277
1134,South Africa,Cyberbullying,Political Motive,2016,4734
1146,India,Cyberbullying,Political Motive,2010,1211
1177,India,Cyberbullying,Political Motive,2018,3307
1291,Canada,Cyberbullying,Political Motive,2010,1596
1339,South Africa,Cyberbullying,Political Motive,2022,4330
1346,United States,Cyberbullying,Political Motive,2017,4661
1389,United Kingdom,Cyberbullying,Political Motive,2012,1297
1425,Australia,Cyberbullying,Political Motive,2014,3243
1472,United Kingdom,Cyberbullying,Political Motive,2009,4228
1525,United States,Cyberbullying,Political Motive,2011,479
1533,United States,Cyberbullying,Political Motive,2023,2607
1558,Australia,Cyberbullying,Political Motive,2007,2003
1570,Russia,Cyberbullying,Political Motive,2015,3808
1705,India,Cyberbullying,Political Motive,2009,4351
1720,South Africa,Cyberbullying,Political Motive,2008,1565
1763,Russia,Cyberbullying,Political Motive,2014,3929
1871,South Africa,Cyberbullying,Political Motive,2016,3267
1938,Nigeria,Cyberbullying,Political Motive,2010,2629
2237,United Kingdom,Cyberbullying,Political Motive,2000,592
2318,United States,Cyberbullying,Political Motive,2014,4098
2382,Canada,Cyberbullying,Political Motive,2021,3062
2432,Australia,Cyberbullying,Political Motive,2002,3233
2463,South Africa,Cyberbullying,Political Motive,2019,2611
2486,United States,Cyberbullying,Political Motive,2005,113
2556,Australia,Cyberbullying,Political Motive,2020,4298
2795,United Kingdom,Cyberbullying,Political Motive,2023,954
2822,Germany,Cyberbullying,Political Motive,2013,2518
2890,United States,Cyberbullying,Political Motive,2019,2037
2917,Russia,Cyberbullying,Political Motive,2018,1758
2953,United Kingdom,Cyberbullying,Political Motive,2005,16
3031,United States,Cyberbullying,Political Motive,2004,753
3078,United States,Cyberbullying,Political Motive,2015,406
3258,China,Cyberbullying,Political Motive,2003,2404
3368,Canada,Cyberbullying,Political Motive,2018,643
3697,Germany,Cyberbullying,Political Motive,2021,373
3746,Germany,Cyberbullying,Political Motive,2002,887
3778,Australia,Cyberbullying,Political Motive,2007,1286
3826,China,Cyberbullying,Political Motive,2021,3325
3841,United Kingdom,Cyberbullying,Political Motive,2011,4369
3883,Nigeria,Cyberbullying,Political Motive,2004,3170
4156,United Kingdom,Cyberbullying,Political Motive,2009,1027
4187,Nigeria,Cyberbullying,Political Motive,2006,1548
4193,Australia,Cyberbullying,Political Motive,2011,1395
4207,Australia,Cyberbullying,Political Motive,2017,4336
4321,Nigeria,Cyberbullying,Political Motive,2011,81
4369,Nigeria,Cyberbullying,Political Motive,2019,2357
4383,Russia,Cyberbullying,Political Motive,2009,4896
4413,United States,Cyberbullying,Political Motive,2023,1167
4425,Germany,Cyberbullying,Political Motive,2005,69
4450,China,Cyberbullying,Political Motive,2004,2818
4495,India,Cyberbullying,Political Motive,2011,1349
4660,India,Cyberbullying,Political Motive,2010,490
4661,Russia,Cyberbullying,Political Motive,2016,3654
4670,Germany,Cyberbullying,Political Motive,2005,593
4707,Nigeria,Cyberbullying,Political Motive,2015,4078
2,Nigeria,Ransomware,Financial Gain,2007,2319
20,India,Ransomware,Revenge,2005,2246
44,China,Ransomware,Challenge,2008,3312
49,Russia,Ransomware,Espionage,2014,1241
74,India,Ransomware,Organized Crime,2014,1591
75,United Kingdom,Ransomware,Financial Gain,2019,3761
84,Canada,Ransomware,Political Motive,2008,1647
93,United States,Ransomware,Revenge,2023,883
105,Australia,Ransomware,Espionage,2004,936
108,Brazil,Ransomware,Peer Influence,2020,3313
125,Russia,Ransomware,Organized Crime,2018,168
131,Russia,Ransomware,Financial Gain,2017,4905
134,Brazil,Ransomware,Political Motive,2019,311
138,Nigeria,Ransomware,Political Motive,2003,2116
140,United States,Ransomware,Organized Crime,2006,407
142,United Kingdom,Ransomware,Financial Gain,2014,4276
154,Brazil,Ransomware,Organized Crime,2002,1946
162,Canada,Ransomware,Revenge,2013,2878
166,Canada,Ransomware,Political Motive,2013,71
181,South Africa,Ransomware,Organized Crime,2013,2130
203,United Kingdom,Ransomware,Challenge,2021,2845
220,United Kingdom,Ransomware,Revenge,2016,2758
242,Canada,Ransomware,Financial Gain,2003,1970
268,Australia,Ransomware,Revenge,2005,2182
303,Australia,Ransomware,Financial Gain,2017,3975
309,Nigeria,Ransomware,Revenge,2022,373
314,India,Ransomware,Challenge,2014,1367
330,United States,Ransomware,Organized Crime,2019,248
332,India,Ransomware,Financial Gain,2002,957
337,United States,Ransomware,Political Motive,2018,455
348,United Kingdom,Ransomware,Political Motive,2013,4312
354,Germany,Ransomware,Peer Influence,2018,3738
370,Germany,Ransomware,Challenge,2003,2100
372,Russia,Ransomware,Espionage,2013,2668
424,South Africa,Ransomware,Political Motive,2012,1908
425,China,Ransomware,Peer Influence,2004,4240
439,Russia,Ransomware,Unemployment,2006,3233
459,Russia,Ransomware,Financial Gain,2005,1688
470,Canada,Ransomware,Peer Influence,2003,3956
475,United States,Ransomware,Organized Crime,2012,2285
481,South Africa,Ransomware,Organized Crime,2002,4932
484,India,Ransomware,Challenge,2013,2084
503,South Africa,Ransomware,Peer Influence,2015,1574
513,South Africa,Ransomware,Financial Gain,2003,2922
523,Australia,Ransomware,Revenge,2005,3682
525,Australia,Ransomware,Organized Crime,2018,141
553,Australia,Ransomware,Political Motive,2000,4535
555,Canada,Ransomware,Revenge,2005,2189
569,Australia,Ransomware,Revenge,2007,2876
581,Canada,Ransomware,Organized Crime,2011,4533
594,Brazil,Ransomware,Financial Gain,2021,12
614,United States,Ransomware,Challenge,2007,4915
622,India,Ransomware,Espionage,2011,1698
624,United Kingdom,Ransomware,Financial Gain,2003,2762
625,South Africa,Ransomware,Organized Crime,2013,1369
627,United Kingdom,Ransomware,Revenge,2005,3712
629,Nigeria,Ransomware,Unemployment,2019,598
649,Canada,Ransomware,Unemployment,2001,2783
652,United States,Ransomware,Organized Crime,2011,4099
654,Australia,Ransomware,Organized Crime,2021,1287
655,Canada,Ransomware,Political Motive,2022,415
657,United States,Ransomware,Challenge,2017,913
705,United States,Ransomware,Unemployment,2020,925
714,Canada,Ransomware,Organized Crime,2004,2767
738,China,Ransomware,Revenge,2012,3213
744,China,Ransomware,Unemployment,2008,1996
745,South Africa,Ransomware,Espionage,2001,4796
754,Brazil,Ransomware,Political Motive,2007,4668
763,United Kingdom,Ransomware,Financial Gain,2012,1837
787,China,Ransomware,Espionage,2023,2594
801,Canada,Ransomware,Financial Gain,2007,4840
802,United Kingdom,Ransomware,Political Motive,2006,118
858,United States,Ransomware,Revenge,2008,453
859,India,Ransomware,Peer Influence,2010,712
872,Nigeria,Ransomware,Financial Gain,2008,1497
874,India,Ransomware,Unemployment,2005,1592
877,Australia,Ransomware,Espionage,2002,4366
882,Canada,Ransomware,Political Motive,2002,2938
885,South Africa,Ransomware,Political Motive,2019,372
920,Germany,Ransomware,Political Motive,2023,4690
928,Brazil,Ransomware,Financial Gain,2022,2203
937,China,Ransomware,Financial Gain,2002,4715
940,Australia,Ransomware,Organized Crime,2002,4198
980,China,Ransomware,Challenge,2021,2116
989,Russia,Ransomware,Espionage,2000,1773
1009,Brazil,Ransomware,Peer Influence,2001,4095
1013,Russia,Ransomware,Unemployment,2009,164
1017,Nigeria,Ransomware,Challenge,2007,3796
1029,South Africa,Ransomware,Organized Crime,2007,1119
1046,United States,Ransomware,Revenge,2013,1240
1049,Canada,Ransomware,Peer Influence,2004,1692
1061,United Kingdom,Ransomware,Unemployment,2008,2860
1063,United Kingdom,Ransomware,Financial Gain,2007,4970
1067,United States,Ransomware,Financial Gain,2007,312
1070,Brazil,Ransomware,Peer Influence,2015,2754
1072,India,Ransomware,Unemployment,2022,4130
1074,China,Ransomware,Espionage,2010,4500
1096,Nigeria,Ransomware,Espionage,2001,2416
1105,United Kingdom,Ransomware,Peer Influence,2009,4543
1127,Germany,Ransomware,Financial Gain,2004,372
1164,United States,Ransomware,Revenge,2001,4218
1165,United States,Ransomware,Financial Gain,2001,4300
1166,Australia,Ransomware,Revenge,2021,168
1172,India,Ransomware,Political Motive,2022,4806
1184,China,Ransomware,Organized Crime,2001,4582
1191,United Kingdom,Ransomware,Revenge,2016,3298
1211,Russia,Ransomware,Financial Gain,2004,2270
1214,Germany,Ransomware,Peer Influence,2009,982
1225,Australia,Ransomware,Challenge,2017,160
1233,Australia,Ransomware,Challenge,2002,660
1234,United Kingdom,Ransomware,Unemployment,2022,1242
1237,China,Ransomware,Political Motive,2001,1144
1241,China,Ransomware,Espionage,2008,2811
1247,Brazil,Ransomware,Organized Crime,2006,392
1256,China,Ransomware,Unemployment,2012,1691
1266,Canada,Ransomware,Unemployment,2011,4475
1269,Germany,Ransomware,Espionage,2023,2516
1273,Russia,Ransomware,Espionage,2013,551
1275,United Kingdom,Ransomware,Unemployment,2005,896
1290,Nigeria,Ransomware,Unemployment,2006,4864
1292,Canada,Ransomware,Organized Crime,2007,1595
1308,Brazil,Ransomware,Financial Gain,2017,887
1313,United States,Ransomware,Challenge,2020,360
1335,South Africa,Ransomware,Espionage,2003,1151
1349,China,Ransomware,Organized Crime,2013,2836
1360,Canada,Ransomware,Espionage,2011,2955
1372,Russia,Ransomware,Unemployment,2002,727
1373,United States,Ransomware,Revenge,2009,1637
1377,Germany,Ransomware,Challenge,2014,4935
1383,Nigeria,Ransomware,Espionage,2011,3373
1401,Australia,Ransomware,Revenge,2019,4204
1407,Canada,Ransomware,Challenge,2017,1534
1419,Russia,Ransomware,Revenge,2008,4277
1430,India,Ransomware,Political Motive,2017,1792
1438,Russia,Ransomware,Unemployment,2009,4928
1445,Australia,Ransomware,Peer Influence,2008,4028
1446,China,Ransomware,Financial Gain,2013,4770
1449,Nigeria,Ransomware,Financial Gain,2006,1691
1452,Russia,Ransomware,Challenge,2013,1592
1453,China,Ransomware,Espionage,2020,2937
1454,Nigeria,Ransomware,Financial Gain,2023,3490
1460,United States,Ransomware,Financial Gain,2012,176
1462,Brazil,Ransomware,Organized Crime,2016,4024
1493,Canada,Ransomware,Revenge,2015,986
1500,Russia,Ransomware,Espionage,2012,752
1503,United Kingdom,Ransomware,Peer Influence,2005,815
1507,China,Ransomware,Revenge,2011,4772
1509,Germany,Ransomware,Espionage,2007,2829
1519,United Kingdom,Ransomware,Challenge,2016,2830
1522,South Africa,Ransomware,Peer Influence,2019,1720
1555,United States,Ransomware,Political Motive,2005,3339
1573,Canada,Ransomware,Organized Crime,2010,2515
1574,Germany,Ransomware,Challenge,2015,646
1589,Germany,Ransomware,Peer Influence,2014,3090
1616,United States,Ransomware,Challenge,2020,4271
1617,Nigeria,Ransomware,Challenge,2003,4504
1622,Brazil,Ransomware,Espionage,2004,1895
1627,Australia,Ransomware,Financial Gain,2003,3650
1629,India,Ransomware,Espionage,2020,1631
1635,United Kingdom,Ransomware,Political Motive,2007,4203
1644,China,Ransomware,Espionage,2016,2233
1671,Germany,Ransomware,Political Motive,2018,4558
1678,South Africa,Ransomware,Challenge,2010,1301
1681,South Africa,Ransomware,Revenge,2000,2702
1690,Russia,Ransomware,Political Motive,2022,2214
1708,United Kingdom,Ransomware,Organized Crime,2013,2998
1713,Canada,Ransomware,Unemployment,2004,3175
1717,United States,Ransomware,Espionage,2006,3545
1725,United States,Ransomware,Challenge,2023,3272
1730,United Kingdom,Ransomware,Financial Gain,2019,3356
1734,Russia,Ransomware,Espionage,2011,2824
1737,Nigeria,Ransomware,Political Motive,2003,4792
1775,India,Ransomware,Espionage,2004,1931
1801,South Africa,Ransomware,Financial Gain,2011,4242
1809,India,Ransomware,Political Motive,2018,3657
1821,Russia,Ransomware,Unemployment,2023,916
1822,Brazil,Ransomware,Challenge,2015,2816
1834,United Kingdom,Ransomware,Financial Gain,2012,828
1849,United Kingdom,Ransomware,Political Motive,2008,999
1852,India,Ransomware,Revenge,2015,4999
1861,Australia,Ransomware,Revenge,2007,1
1866,United States,Ransomware,Challenge,2023,717
1870,South Africa,Ransomware,Political Motive,2010,2505
1883,South Africa,Ransomware,Revenge,2002,1989
1891,Brazil,Ransomware,Espionage,2002,988
1897,Brazil,Ransomware,Organized Crime,2017,1114
1906,Nigeria,Ransomware,Political Motive,2001,1577
1911,Brazil,Ransomware,Espionage,2019,4652
1912,Canada,Ransomware,Peer Influence,2007,1899
1929,Canada,Ransomware,Challenge,2005,1413
1939,South Africa,Ransomware,Espionage,2010,1361
1950,India,Ransomware,Financial Gain,2021,1521
1961,United States,Ransomware,Peer Influence,2023,632
1966,United States,Ransomware,Political Motive,2011,1766
1998,India,Ransomware,Peer Influence,2001,2705
2022,United States,Ransomware,Organized Crime,2012,2512
2028,Nigeria,Ransomware,Peer Influence,2002,3261
2033,United States,Ransomware,Peer Influence,2009,3309
2040,South Africa,Ransomware,Espionage,2003,3510
2044,Canada,Ransomware,Espionage,2008,1832
2050,India,Ransomware,Challenge,2013,1390
2080,South Africa,Ransomware,Financial Gain,2008,1172
2094,United Kingdom,Ransomware,Unemployment,2002,759
2097,Australia,Ransomware,Political Motive,2023,208
2101,Australia,Ransomware,Espionage,2010,1415
2127,Australia,Ransomware,Political Motive,2006,2280
2135,Germany,Ransomware,Peer Influence,2012,3423
2142,South Africa,Ransomware,Revenge,2011,4562
2150,Canada,Ransomware,Political Motive,2010,2314
2190,India,Ransomware,Financial Gain,2012,607
2193,Russia,Ransomware,Challenge,2021,939
2194,Germany,Ransomware,Revenge,2002,4581
2205,South Africa,Ransomware,Unemployment,2007,3035
2208,South Africa,Ransomware,Organized Crime,2011,1637
2223,Canada,Ransomware,Political Motive,2022,1964
2227,Brazil,Ransomware,Financial Gain,2016,3304
2243,Canada,Ransomware,Espionage,2005,1561
2263,Australia,Ransomware,Unemployment,2015,2269
2269,United States,Ransomware,Unemployment,2005,890
2275,Canada,Ransomware,Challenge,2011,346
2283,Germany,Ransomware,Political Motive,2005,733
2300,Canada,Ransomware,Unemployment,2012,3760
2316,Canada,Ransomware,Organized Crime,2004,2060
2320,Germany,Ransomware,Political Motive,2023,1590
2321,Germany,Ransomware,Challenge,2020,1043
2334,Germany,Ransomware,Peer Influence,2011,1372
2345,Brazil,Ransomware,Challenge,2015,3214
2347,Nigeria,Ransomware,Financial Gain,2013,153
2348,India,Ransomware,Financial Gain,2021,4730
2350,Brazil,Ransomware,Unemployment,2003,3343
2372,Canada,Ransomware,Organized Crime,2010,4292
2385,Australia,Ransomware,Unemployment,2015,587
2388,United Kingdom,Ransomware,Peer Influence,2005,2841
2407,Canada,Ransomware,Organized Crime,2008,4917
2410,Russia,Ransomware,Political Motive,2023,3298
2440,Australia,Ransomware,Espionage,2022,3809
2443,Canada,Ransomware,Financial Gain,2005,540
2448,Australia,Ransomware,Espionage,2016,108
2451,China,Ransomware,Organized Crime,2003,612
2492,Canada,Ransomware,Organized Crime,2001,3904
2498,Nigeria,Ransomware,Challenge,2004,2418
2501,United Kingdom,Ransomware,Unemployment,2020,798
2503,Canada,Ransomware,Espionage,2005,4957
2510,United States,Ransomware,Challenge,2001,4679
2513,China,Ransomware,Financial Gain,2013,1782
2524,United Kingdom,Ransomware,Espionage,2019,3687
2533,Germany,Ransomware,Organized Crime,2010,2652
2537,United Kingdom,Ransomware,Peer Influence,2002,4138
2546,Russia,Ransomware,Political Motive,2020,4096
2550,South Africa,Ransomware,Peer Influence,2017,3339
2554,China,Ransomware,Challenge,2023,490
2562,United States,Ransomware,Espionage,2000,2
2567,Germany,Ransomware,Espionage,2015,2841
2579,Canada,Ransomware,Financial Gain,2019,446
2580,South Africa,Ransomware,Political Motive,2019,4267
2600,India,Ransomware,Organized Crime,2016,2997
2614,Canada,Ransomware,Peer Influence,2021,2267
2623,India,Ransomware,Financial Gain,2001,413
2644,India,Ransomware,Political Motive,2019,1153
2648,United Kingdom,Ransomware,Peer Influence,2005,1713
